HORA;DIA;SALA;ACTIVIDAD;FOTO1;AFINIDAD;URL;;;;
20:15;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:20;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:25;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:30;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
20:35;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
20:40;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
20:45;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
20:50;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
20:55;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:00;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:05;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:10;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:15;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:20;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:25;18;SonarHall;Autechre(UK);imgs/artist/autechre;3;http://sonar.es/es/2015/prg/ar/autechre_433;;;;
21:30;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:35;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:40;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:45;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:50;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:55;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:00;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:05;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:10;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:15;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:20;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:25;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:30;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:35;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:40;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:45;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:50;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:55;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
23:00;18;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:00;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:05;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:10;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:15;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:30;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:35;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:40;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:45;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:00;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:05;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:10;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:15;18;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:05;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:10;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:15;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:20;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:25;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:30;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:35;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:40;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:45;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:50;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:55;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
23:00;18;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:00;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:05;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:10;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:15;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:20;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:25;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:30;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:35;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:40;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:00;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:05;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:10;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:15;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:20;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:25;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:30;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:35;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:40;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:00;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:05;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:10;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:15;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:20;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:25;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:30;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:35;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:40;18;SonarComplex;Exoteric Continent (ES);imgs/artist/exoteric.png;;http://sonar.es/es/2015/prg/ar/exot%C3%A8ric-continent_503;;;;
14:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:00;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:05;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:10;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:15;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:20;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:25;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:30;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:35;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:40;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:00;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:05;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:10;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:15;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:20;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:25;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:30;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:35;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:40;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:00;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:05;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:10;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:15;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:20;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:25;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:30;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:35;18;SonarComplex;Joanie Lemercier - Anti VJ?;imgs/artist/lemercier.png;4;http://sonar.es/es/2015/prg/ar/joanie-lemercier-james-ginzburg:-blueprint_567;;;;
17:40;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:00;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:05;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:10;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:15;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:20;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:25;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:30;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:35;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:40;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:45;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:50;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:55;18;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:00;18;SonarComplex;Lorenzo Senni (IT);imgs/artist/lorenzo_senni.png;3;http://sonar.es/es/2015/prg/ar/lorenzo-senni_522;;;;
19:05;18;SonarComplex;Lorenzo Senni (IT);imgs/artist/lorenzo_senni.png;3;http://sonar.es/es/2015/prg/ar/lorenzo-senni_522;;;;
19:10;18;SonarComplex;Lorenzo Senni (IT);imgs/artist/lorenzo_senni.png;3;http://sonar.es/es/2015/prg/ar/lorenzo-senni_522;;;;
19:15;18;SonarComplex;Lorenzo Senni (IT);imgs/artist/lorenzo_senni.png;3;http://sonar.es/es/2015/prg/ar/lorenzo-senni_522;;;;
19:20;18;SonarComplex;Lorenzo Senni (IT);imgs/artist/lorenzo_senni.png;3;http://sonar.es/es/2015/prg/ar/lorenzo-senni_522;;;;
