HORA;DIA;SALA;ACTIVIDAD;FOTO;AFINIDAD;URL;;;
17:45;18;Escenario+D by Mazda Rebeis;Monument Valley behind the scenes Us Two(UK) Dan Gray/Executive producer;;;http://sonarplusd.com/es/activity/monument-valley-behind-the-scenes/;;;
18:00;18;Escenario+D by Mazda Rebeis;Monument Valley behind the scenes Us Two(UK) Dan Gray/Executive producer;;;http://sonarplusd.com/es/activity/monument-valley-behind-the-scenes/;;;
18:15;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:30;18;Escenario+D by Mazda Rebeis;Best MotionGraphics 2014 F5NYC / US;imgs/artist/motion_graph.png;;http://sonarplusd.com/activity/lo-mejor-del-diseno-grafico-en-movimiento/;;;
18:45;18;Escenario+D by Mazda Rebeis;Best MotionGraphics 2014 F5NYC / US;imgs/artist/motion_graph.png;;http://sonarplusd.com/activity/lo-mejor-del-diseno-grafico-en-movimiento/;;;
19:00;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;18;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;18;Musik Hack Day;Welcome MHD;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
10:15;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
10:30;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
10:45;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
11:00;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
11:15;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
11:30;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
11:45;18;Musik Hack Day;API pitches;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
12:00;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
12:15;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
12:30;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
12:45;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
13:00;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
13:15;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
13:30;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
13:45;18;Musik Hack Day;Find Teams;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
14:00;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
14:15;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
14:30;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
14:45;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
15:00;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
15:15;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
15:30;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
15:45;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
16:00;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
16:15;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
16:30;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
16:45;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
17:00;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
17:15;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
17:30;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
17:45;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
18:00;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
18:15;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
18:30;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
18:45;18;Musik Hack Day;Hacking wereables;imgs/artist/hack_day.png;;http://sonarplusd.com/activity/music-hack-day-2015/;;;
19:00;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;18;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
10:15;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
10:30;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
10:45;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
11:00;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
11:15;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
11:30;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
11:45;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:00;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:15;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:30;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:45;18;Sala 1;MarketPlace de Talent con Barcelona Activa;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:00;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:15;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:30;18;Sala 1;Pinterest - TechCrunch Silvia Oviedo-López / Sam O'Keefe US International Product Operations;imgs/artist/silvia_oviedo.png;;http://sonarplusd.com/activity/pinterest-pinning-down-creativity-around-the-world/;;;
13:45;18;Sala 1;Pinterest - TechCrunch Silvia Oviedo-López / Sam O'Keefe US International Product Operations;imgs/artist/silvia_oviedo.png;;http://sonarplusd.com/activity/pinterest-pinning-down-creativity-around-the-world/;;;
14:00;18;Sala 1;Pinterest - TechCrunch Silvia Oviedo-López / Sam O'Keefe US International Product Operations;imgs/artist/silvia_oviedo.png;;http://sonarplusd.com/activity/pinterest-pinning-down-creativity-around-the-world/;;;
14:15;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:30;18;Sala 1;MEGO 20 Years conducted by Anne Hilde UK ;imgs/artist/mego.png;;http://sonarplusd.com/activity/20-years-mego-editions/;;;
14:45;18;Sala 1;MEGO 20 Years conducted by Anne Hilde UK ;imgs/artist/mego.png;;http://sonarplusd.com/activity/20-years-mego-editions/;;;
15:00;18;Sala 1;MEGO 20 Years conducted by Anne Hilde UK ;imgs/artist/mego.png;;http://sonarplusd.com/activity/20-years-mego-editions/;;;
15:15;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:30;18;Sala 1;Kobalt Music +Artista + Moderador Musically;imgs/artist/general.png;;http://sonar.es/es;;;
15:45;18;Sala 1;Kobalt Music +Artista + Moderador Musically;imgs/artist/general.png;;http://sonar.es/es;;;
16:00;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:15;18;Sala 1;Amy Robinson US EyeWire/TEDx MIT /TEDx Music;imgs/artist/amy.png;;http://sonarplusd.com/es/activity/amy-robinson/;;;
16:30;18;Sala 1;Amy Robinson US EyeWire/TEDx MIT /TEDx Music;imgs/artist/amy.png;;http://sonarplusd.com/es/activity/amy-robinson/;;;
16:45;18;Sala 1;Amy Robinson US EyeWire/TEDx MIT /TEDx Music;imgs/artist/amy.png;;http://sonarplusd.com/es/activity/amy-robinson/;;;
17:00;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:15;18;Sala 1;STEM Native Instruments;imgs/artist/STEM.png;;http://sonarplusd.com/es/activity/native-instruments-presents-stems/;;;
17:30;18;Sala 1;STEM Native Instruments;imgs/artist/STEM.png;;http://sonarplusd.com/es/activity/native-instruments-presents-stems/;;;
17:45;18;Sala 1;STEM Native Instruments;imgs/artist/STEM.png;;http://sonarplusd.com/es/activity/native-instruments-presents-stems/;;;
18:00;18;Sala 1;STEM Native Instruments;imgs/artist/STEM.png;;http://sonarplusd.com/es/activity/native-instruments-presents-stems/;;;
18:15;18;Sala 1;STEM Native Instruments;imgs/artist/STEM.png;;http://sonarplusd.com/es/activity/native-instruments-presents-stems/;;;
18:30;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:45;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:00;18;Sala 1;Bridges for Music + Seth Troxler + Black Coffe;imgs/artist/seth.png;;http://sonar.es/es/2015/prg/ar/seth-troxler_490;;;
19:15;18;Sala 1;Bridges for Music + Seth Troxler + Black Coffe;imgs/artist/seth.png;;http://sonar.es/es/2015/prg/ar/seth-troxler_490;;;
19:30;18;Sala 1;Bridges for Music + Seth Troxler + Black Coffe;imgs/artist/seth.png;;http://sonar.es/es/2015/prg/ar/seth-troxler_490;;;
19:45;18;Sala 1;Bridges for Music + Seth Troxler + Black Coffe;imgs/artist/seth.png;;http://sonar.es/es/2015/prg/ar/seth-troxler_490;;;
20:00;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;18;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;18;Sala 2;Seminario investigación sobre los sentidos, la estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
11:45;18;Sala 2;Seminario investigación sobre los sentidos, la estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:00;18;Sala 2;Seminario investigación sobre los sentidos, la estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:15;18;Sala 2;Seminario investigación sobre los sentidos, la estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:30;18;Sala 2;Seminario investigación sobre los sentidos, la estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:00;18;Sala 2;Alex Arteaga (ES) Jean-Paul Thibaut (FR) hablan sobre Transient Sense;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/activity/transient-senses/;;;
13:15;18;Sala 2;Alex Arteaga (ES) Jean-Paul Thibaut (FR) hablan sobre Transient Sense;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/activity/transient-senses/;;;
13:30;18;Sala 2;Alex Arteaga (ES) Jean-Paul Thibaut (FR) hablan sobre Transient Sense;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/activity/transient-senses/;;;
13:45;18;Sala 2;Alex Arteaga (ES) Jean-Paul Thibaut (FR) hablan sobre Transient Sense;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/activity/transient-senses/;;;
14:00;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:15;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:45;18;Sala 2;Juan Diego Molero & Rutger;imgs/artist/juandiego_molero.png;;http://sonarplusd.com/es/activity/how-to-build-multidisciplinar-creative-experiences-focusing-on-european-film-festivals/;;;
15:00;18;Sala 2;Juan Diego Molero & Rutger;imgs/artist/juandiego_molero.png;;http://sonarplusd.com/es/activity/how-to-build-multidisciplinar-creative-experiences-focusing-on-european-film-festivals/;;;
15:15;18;Sala 2;Juan Diego Molero & Rutger;imgs/artist/juandiego_molero.png;;http://sonarplusd.com/es/activity/how-to-build-multidisciplinar-creative-experiences-focusing-on-european-film-festivals/;;;
15:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:00;18;Sala 2;Mesa Gaming: Simon Lee(Incublo) - Angel García (Start Butcamp), Agent (Lince Works), Agent (Impala), Agent(Hypoligon) modera Itziar Blanco;imgs/artist/angel_garcia.png;;http://sonarplusd.com/es/speakers/;;;
16:15;18;Sala 2;Mesa Gaming: Simon Lee(Incublo) - Angel García (Start Butcamp), Agent (Lince Works), Agent (Impala), Agent(Hypoligon) modera Itziar Blanco;imgs/artist/angel_garcia.png;;http://sonarplusd.com/es/speakers/;;;
16:30;18;Sala 2;Mesa Gaming: Simon Lee(Incublo) - Angel García (Start Butcamp), Agent (Lince Works), Agent (Impala), Agent(Hypoligon) modera Itziar Blanco;imgs/artist/angel_garcia.png;;http://sonarplusd.com/es/speakers/;;;
16:45;18;Sala 2;Mesa Gaming: Simon Lee(Incublo) - Angel García (Start Butcamp), Agent (Lince Works), Agent (Impala), Agent(Hypoligon) modera Itziar Blanco;imgs/artist/angel_garcia.png;;http://sonarplusd.com/es/speakers/;;;
17:00;18;Sala 2;Mesa Gaming: Simon Lee(Incublo) - Angel García (Start Butcamp), Agent (Lince Works), Agent (Impala), Agent(Hypoligon) modera Itziar Blanco;imgs/artist/angel_garcia.png;;http://sonarplusd.com/es/speakers/;;;
17:15;18;Sala 2;Mesa Gaming: Simon Lee(Incublo) - Angel García (Start Butcamp), Agent (Lince Works), Agent (Impala), Agent(Hypoligon) modera Itziar Blanco;imgs/artist/angel_garcia.png;;http://sonarplusd.com/es/speakers/;;;
17:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:00;18;Sala 2;Challengers;imgs/artist/general.png;;http://sonar.es/es;;;
18:15;18;Sala 2;Challengers;imgs/artist/general.png;;http://sonar.es/es;;;
18:30;18;Sala 2;Challengers;imgs/artist/general.png;;http://sonar.es/es;;;
18:45;18;Sala 2;Challengers;imgs/artist/general.png;;http://sonar.es/es;;;
19:00;18;Sala 2;Challengers;imgs/artist/general.png;;http://sonar.es/es;;;
19:15;18;Sala 2;Challengers;imgs/artist/general.png;;http://sonar.es/es;;;
19:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;18;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:00;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:15;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:30;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:45;19;Expositiva;MarketLab/App Café/MarketPlace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
20:00;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
